318	Supplier#000000318	Cm5fnQ4M6VeJF17mBbV6iB0XoQL31STrb3Su	34-466-917-6708	645164.0953000002
319	Supplier#000000319	tcES8Ay3zcHQER9K6gAKFWlDvcg nrbPl	28-288-466-7847	649832.5402999999
32	Supplier#000000032	yvoD3TtZSx1skQNCK8agk5bZlZLug	33-484-637-7873	811987.2766000002
320	Supplier#000000320	v2FlHgKKiGiDwR7uoJNWF	31-984-744-5308	789533.99
321	Supplier#000000321	pLngFl5yeMcHyov	29-573-279-1406	1038994.0217
322	Supplier#000000322	lB2qcFCrwazl7Qa	16-803-605-4129	917366.5741
323	Supplier#000000323	0LEOmcTTomY1F0y	32-563-275-6438	581426.2467
324	Supplier#000000324	QDsgOSozg jniYR2HzxofLZyk0qGdJe	28-637-452-5085	563354.3139000001
325	Supplier#000000325	bQgx8ABSanNFNfCHY,2 uPvGfafaMC5	18-671-443-5744	884442.8763999998
326	Supplier#000000326	9kFiCwhcBldg4xwm	17-390-604-7483	867943.8235999997
327	Supplier#000000327	MoC7Jc7oThpZ34HmJPKuUbOZwOyPOb1ksGlvT8o	10-519-344-7532	852601.2948999999
328	Supplier#000000328	SMm24d WG62	17-231-513-5721	558290.4347
329	Supplier#000000329	zPg8 aqmUQ4wHGC 8nO39C50AOMB1VxTsJWmpYyz	27-571-511-5321	606336.0486
33	Supplier#000000033	gfeKpYw3400L0SDywXA6Ya1Qmq1w6YB9f3R	17-138-897-9374	694988.6064000002
330	Supplier#000000330	MUxmICc8xS41A	32-845-516-3236	948296.6694
331	Supplier#000000331	VkdMTxXHy22069CWmK658	32-337-220-5366	684218.8377000001
332	Supplier#000000332	OpvOrxiHWJ6QM	19-777-809-6033	709667.6402999999
333	Supplier#000000333	MaVf XgwPdkiX4nfJGOis8Uu2zKiIZH	32-508-202-6136	300195.49779999995
334	Supplier#000000334	NHMGXoP 8cWsNXvV46AkZZJuptUm4mFo8	23-767-548-6051	663145.1368000001
335	Supplier#000000335	JSwzRFY7dDNKfBe8ebMtm	26-741-643-2945	915251.7111999997
336	Supplier#000000336	orYe2VXtABdK sUvMCOZ9ZMhBJTPp7W3pffWmjZi	11-866-373-2323	466260.23409999994
337	Supplier#000000337	IRrbCdIS,GB4YYhr	22-951-643-8793	1059541.4168
338	Supplier#000000338	2b6Gj,rSxqeIiAOMquj6c03p GmAzIog BrF05	26-565-914-7207	608499.1023
339	Supplier#000000339	ESOHA53rEW5G7Z75w5hJ	15-967-506-6094	927594.1500000001
34	Supplier#000000034	mYRe3KvA2O4lL4HhxDKkkrPUDPMKRCSp,Xpa	20-519-982-2343	602729.8452
340	Supplier#000000340	Pk5F9dPqsa3k16I3UR282gY	32-849-350-3343	847469.4217000001
341	Supplier#000000341	sdb9yPRPun Z awDuDPUId2NH0Yrz7dnJ1GBDc	24-320-626-2836	833707.5074000001
