ALGERIA	FRANCE	1628
ALGERIA	FRANCE	1629
ALGERIA	FRANCE	1633
ALGERIA	FRANCE	1635
ALGERIA	FRANCE	1638
ALGERIA	FRANCE	1639
ALGERIA	FRANCE	1646
ALGERIA	FRANCE	1652
ALGERIA	FRANCE	1655
ALGERIA	FRANCE	1656
ALGERIA	FRANCE	1661
ALGERIA	FRANCE	1678
ALGERIA	FRANCE	1682
ALGERIA	FRANCE	1683
ALGERIA	FRANCE	1686
ALGERIA	FRANCE	1693
ALGERIA	FRANCE	1694
ALGERIA	FRANCE	1696
ALGERIA	FRANCE	1703
ALGERIA	FRANCE	1704
ALGERIA	FRANCE	1715
ALGERIA	FRANCE	1716
ALGERIA	FRANCE	1718
ALGERIA	FRANCE	1719
ALGERIA	FRANCE	1720
ALGERIA	FRANCE	1721
ALGERIA	FRANCE	1722
ALGERIA	FRANCE	1723
ALGERIA	FRANCE	1726
ALGERIA	FRANCE	1733
ALGERIA	FRANCE	1735
ALGERIA	FRANCE	1736
ALGERIA	FRANCE	1737
ALGERIA	FRANCE	1740
ALGERIA	FRANCE	1741
ALGERIA	FRANCE	1742
ALGERIA	FRANCE	1747
ALGERIA	FRANCE	1753
ALGERIA	FRANCE	1758
ALGERIA	FRANCE	1762
ALGERIA	FRANCE	1768
ALGERIA	FRANCE	1772
ALGERIA	FRANCE	1774
ALGERIA	FRANCE	1776
ALGERIA	FRANCE	1777
ALGERIA	FRANCE	1780
ALGERIA	FRANCE	1787
ALGERIA	FRANCE	1788
ALGERIA	FRANCE	1792
ALGERIA	FRANCE	1793
ALGERIA	FRANCE	1798
ALGERIA	FRANCE	1800
ALGERIA	FRANCE	1801
ALGERIA	FRANCE	1802
ALGERIA	FRANCE	1807
ALGERIA	FRANCE	1814
ALGERIA	FRANCE	1816
ALGERIA	FRANCE	1817
ALGERIA	FRANCE	1818
ALGERIA	FRANCE	1820
ALGERIA	FRANCE	1821
ALGERIA	FRANCE	1832
ALGERIA	FRANCE	1834
ALGERIA	FRANCE	1847
ALGERIA	FRANCE	1853
ALGERIA	FRANCE	1858
ALGERIA	FRANCE	1866
ALGERIA	FRANCE	1870
ALGERIA	FRANCE	1872
ALGERIA	FRANCE	1878
ALGERIA	FRANCE	1879
ALGERIA	FRANCE	1883
ALGERIA	FRANCE	1890
ALGERIA	FRANCE	1894
ALGERIA	FRANCE	1896
ALGERIA	FRANCE	1898
ALGERIA	FRANCE	1906
ALGERIA	FRANCE	1913
ALGERIA	FRANCE	1915
ALGERIA	FRANCE	1917
ALGERIA	FRANCE	1927
ALGERIA	FRANCE	1928
ALGERIA	FRANCE	1934
ALGERIA	FRANCE	1941
ALGERIA	FRANCE	1942
ALGERIA	FRANCE	1957
ALGERIA	FRANCE	1958
ALGERIA	FRANCE	1959
ALGERIA	FRANCE	1960
ALGERIA	FRANCE	1963
ALGERIA	FRANCE	1965
ALGERIA	FRANCE	1970
ALGERIA	FRANCE	1972
ALGERIA	FRANCE	1973
ALGERIA	FRANCE	1975
ALGERIA	FRANCE	1977
ALGERIA	FRANCE	1979
ALGERIA	FRANCE	1984
ALGERIA	FRANCE	1988
ALGERIA	FRANCE	1994
ALGERIA	FRANCE	2004
ALGERIA	FRANCE	2006
ALGERIA	FRANCE	2008
ALGERIA	FRANCE	2009
ALGERIA	FRANCE	2010
ALGERIA	FRANCE	2013
ALGERIA	FRANCE	2015
ALGERIA	FRANCE	2019
ALGERIA	FRANCE	2020
ALGERIA	FRANCE	2021
ALGERIA	FRANCE	2027
ALGERIA	FRANCE	2028
ALGERIA	FRANCE	2033
ALGERIA	FRANCE	2038
ALGERIA	FRANCE	2040
ALGERIA	FRANCE	2042
ALGERIA	FRANCE	2044
ALGERIA	FRANCE	2045
ALGERIA	FRANCE	2046
ALGERIA	FRANCE	2048
ALGERIA	FRANCE	2049
ALGERIA	FRANCE	2050
ALGERIA	FRANCE	2051
ALGERIA	FRANCE	2053
ALGERIA	FRANCE	2054
ALGERIA	FRANCE	2057
ALGERIA	FRANCE	2061
ALGERIA	FRANCE	2065
ALGERIA	FRANCE	2066
ALGERIA	FRANCE	2069
ALGERIA	FRANCE	2070
ALGERIA	FRANCE	2071
ALGERIA	FRANCE	2072
ALGERIA	FRANCE	2074
ALGERIA	FRANCE	2079
ALGERIA	FRANCE	2087
ALGERIA	FRANCE	2089
ALGERIA	FRANCE	2097
ALGERIA	FRANCE	2099
ALGERIA	FRANCE	2103
ALGERIA	FRANCE	2112
ALGERIA	FRANCE	2114
ALGERIA	FRANCE	2115
ALGERIA	FRANCE	2116
ALGERIA	FRANCE	2119
ALGERIA	FRANCE	2125
ALGERIA	FRANCE	2126
ALGERIA	FRANCE	2136
ALGERIA	FRANCE	2139
ALGERIA	FRANCE	2142
ALGERIA	FRANCE	2143
ALGERIA	FRANCE	2145
ALGERIA	FRANCE	2146
ALGERIA	FRANCE	2147
ALGERIA	FRANCE	2148
ALGERIA	FRANCE	2149
ALGERIA	FRANCE	2150
ALGERIA	FRANCE	2152
ALGERIA	FRANCE	2153
ALGERIA	FRANCE	2155
ALGERIA	FRANCE	2158
ALGERIA	FRANCE	2159
ALGERIA	FRANCE	2163
ALGERIA	FRANCE	2168
ALGERIA	FRANCE	2170
ALGERIA	FRANCE	2171
ALGERIA	FRANCE	2172
ALGERIA	FRANCE	2181
ALGERIA	FRANCE	2183
ALGERIA	FRANCE	2189
ALGERIA	FRANCE	2194
ALGERIA	FRANCE	2196
ALGERIA	FRANCE	2199
ALGERIA	FRANCE	2201
ALGERIA	FRANCE	2207
ALGERIA	FRANCE	2210
ALGERIA	FRANCE	2211
ALGERIA	FRANCE	2212
ALGERIA	FRANCE	2215
ALGERIA	FRANCE	2218
ALGERIA	FRANCE	2219
ALGERIA	FRANCE	2222
ALGERIA	FRANCE	2226
ALGERIA	FRANCE	2229
ALGERIA	FRANCE	2230
ALGERIA	FRANCE	2231
ALGERIA	FRANCE	2234
ALGERIA	FRANCE	2237
ALGERIA	FRANCE	2258
ALGERIA	FRANCE	2262
ALGERIA	FRANCE	2265
ALGERIA	FRANCE	2270
ALGERIA	FRANCE	2271
ALGERIA	FRANCE	2273
ALGERIA	FRANCE	2276
ALGERIA	FRANCE	2283
ALGERIA	FRANCE	2292
ALGERIA	FRANCE	2293
ALGERIA	FRANCE	2305
ALGERIA	FRANCE	2308
ALGERIA	FRANCE	2309
ALGERIA	FRANCE	2311
ALGERIA	FRANCE	2312
ALGERIA	FRANCE	2317
ALGERIA	FRANCE	2318
ALGERIA	FRANCE	2324
ALGERIA	FRANCE	2325
ALGERIA	FRANCE	2326
ALGERIA	FRANCE	2335
ALGERIA	FRANCE	2338
ALGERIA	FRANCE	2341
ALGERIA	FRANCE	2342
ALGERIA	FRANCE	2343
ALGERIA	FRANCE	2345
ALGERIA	FRANCE	2351
ALGERIA	FRANCE	2356
ALGERIA	FRANCE	2363
ALGERIA	FRANCE	2365
ALGERIA	FRANCE	2371
ALGERIA	FRANCE	2375
ALGERIA	FRANCE	2377
ALGERIA	FRANCE	2378
ALGERIA	FRANCE	2381
ALGERIA	FRANCE	2382
ALGERIA	FRANCE	2392
ALGERIA	FRANCE	2393
ALGERIA	FRANCE	2394
ALGERIA	FRANCE	2398
ALGERIA	FRANCE	2400
ALGERIA	FRANCE	2405
ALGERIA	FRANCE	2413
ALGERIA	FRANCE	2415
ALGERIA	FRANCE	2420
ALGERIA	FRANCE	2422
ALGERIA	FRANCE	2424
ALGERIA	FRANCE	2427
ALGERIA	FRANCE	2429
ALGERIA	FRANCE	2430
ALGERIA	FRANCE	2433
ALGERIA	FRANCE	2441
ALGERIA	FRANCE	2454
ALGERIA	FRANCE	2455
ALGERIA	FRANCE	2465
ALGERIA	FRANCE	2468
ALGERIA	FRANCE	2470
ALGERIA	FRANCE	2473
ALGERIA	FRANCE	2476
ALGERIA	FRANCE	2478
ALGERIA	FRANCE	2482
ALGERIA	FRANCE	2487
ALGERIA	FRANCE	2488
ALGERIA	FRANCE	2493
ALGERIA	FRANCE	2496
ALGERIA	FRANCE	2505
ALGERIA	FRANCE	2506
ALGERIA	FRANCE	2508
ALGERIA	FRANCE	2513
ALGERIA	FRANCE	2520
ALGERIA	FRANCE	2533
ALGERIA	FRANCE	2537
ALGERIA	FRANCE	2539
ALGERIA	FRANCE	2544
ALGERIA	FRANCE	2545
ALGERIA	FRANCE	2546
ALGERIA	FRANCE	2547
ALGERIA	FRANCE	2549
ALGERIA	FRANCE	2551
ALGERIA	FRANCE	2555
ALGERIA	FRANCE	2557
ALGERIA	FRANCE	2567
ALGERIA	FRANCE	2579
ALGERIA	FRANCE	2581
ALGERIA	FRANCE	2583
ALGERIA	FRANCE	2584
ALGERIA	FRANCE	2589
ALGERIA	FRANCE	2593
ALGERIA	FRANCE	2604
ALGERIA	FRANCE	2618
ALGERIA	FRANCE	2624
ALGERIA	FRANCE	2646
ALGERIA	FRANCE	2648
ALGERIA	FRANCE	2656
ALGERIA	FRANCE	2659
ALGERIA	FRANCE	2660
ALGERIA	FRANCE	2665
ALGERIA	FRANCE	2668
ALGERIA	FRANCE	2669
ALGERIA	FRANCE	2672
ALGERIA	FRANCE	2677
ALGERIA	FRANCE	2679
ALGERIA	FRANCE	2680
ALGERIA	FRANCE	2685
ALGERIA	FRANCE	2694
ALGERIA	FRANCE	2699
ALGERIA	FRANCE	2719
ALGERIA	FRANCE	2721
ALGERIA	FRANCE	2724
ALGERIA	FRANCE	2726
ALGERIA	FRANCE	2727
ALGERIA	FRANCE	2737
ALGERIA	FRANCE	2752
ALGERIA	FRANCE	2758
ALGERIA	FRANCE	2761
ALGERIA	FRANCE	2763
ALGERIA	FRANCE	2769
ALGERIA	FRANCE	2774
ALGERIA	FRANCE	2784
ALGERIA	FRANCE	2786
ALGERIA	FRANCE	2798
ALGERIA	FRANCE	2806
ALGERIA	FRANCE	2809
ALGERIA	FRANCE	2814
ALGERIA	FRANCE	2824
ALGERIA	FRANCE	2840
ALGERIA	FRANCE	2843
ALGERIA	FRANCE	2848
ALGERIA	FRANCE	2856
ALGERIA	FRANCE	2860
ALGERIA	FRANCE	2862
ALGERIA	FRANCE	2863
ALGERIA	FRANCE	2879
ALGERIA	FRANCE	2880
ALGERIA	FRANCE	2881
ALGERIA	FRANCE	2895
ALGERIA	FRANCE	2899
ALGERIA	FRANCE	2902
ALGERIA	FRANCE	2910
ALGERIA	FRANCE	2922
ALGERIA	FRANCE	2926
ALGERIA	FRANCE	2930
ALGERIA	FRANCE	2935
ALGERIA	FRANCE	2948
ALGERIA	FRANCE	2952
ALGERIA	FRANCE	2953
ALGERIA	FRANCE	2958
ALGERIA	FRANCE	2963
ALGERIA	FRANCE	2967
ALGERIA	FRANCE	2979
ALGERIA	FRANCE	3013
ALGERIA	FRANCE	3016
ALGERIA	FRANCE	3028
ALGERIA	FRANCE	3036
ALGERIA	FRANCE	3038
ALGERIA	FRANCE	3047
ALGERIA	FRANCE	3057
ALGERIA	FRANCE	3076
ALGERIA	FRANCE	3081
ALGERIA	FRANCE	3082
ALGERIA	FRANCE	3086
ALGERIA	FRANCE	3091
ALGERIA	FRANCE	3095
ALGERIA	FRANCE	3103
ALGERIA	FRANCE	3112
ALGERIA	FRANCE	3119
ALGERIA	FRANCE	3130
ALGERIA	FRANCE	3140
ALGERIA	FRANCE	3147
ALGERIA	FRANCE	3174
ALGERIA	FRANCE	3179
ALGERIA	FRANCE	3186
ALGERIA	FRANCE	3190
ALGERIA	FRANCE	3195
ALGERIA	FRANCE	3207
ALGERIA	FRANCE	3211
ALGERIA	FRANCE	3223
ALGERIA	FRANCE	3232
ALGERIA	FRANCE	3263
ALGERIA	FRANCE	3269
ALGERIA	FRANCE	3270
ALGERIA	FRANCE	3284
ALGERIA	FRANCE	3345
ALGERIA	FRANCE	3376
ALGERIA	FRANCE	3385
ALGERIA	FRANCE	3405
ALGERIA	FRANCE	3423
ALGERIA	FRANCE	3449
ALGERIA	FRANCE	3451
ALGERIA	FRANCE	3461
ALGERIA	FRANCE	3495
ALGERIA	FRANCE	3514
ALGERIA	FRANCE	3549
ALGERIA	FRANCE	3551
ALGERIA	FRANCE	3568
ALGERIA	FRANCE	3583
ALGERIA	FRANCE	3587
ALGERIA	FRANCE	3611
ALGERIA	FRANCE	3697
ALGERIA	FRANCE	3698
ALGERIA	FRANCE	3730
ALGERIA	FRANCE	3743
ALGERIA	FRANCE	3763
ALGERIA	FRANCE	3786
ALGERIA	FRANCE	4024
ALGERIA	FRANCE	4037
ALGERIA	FRANCE	4073
ALGERIA	FRANCE	4218
ALGERIA	FRANCE	4264
ALGERIA	FRANCE	4290
ALGERIA	FRANCE	4315
ALGERIA	FRANCE	4325
ALGERIA	FRANCE	4376
ALGERIA	FRANCE	4388
ALGERIA	FRANCE	4421
ALGERIA	FRANCE	4453
ALGERIA	FRANCE	4460
ALGERIA	FRANCE	4654
ALGERIA	FRANCE	4678
ALGERIA	FRANCE	4699
ALGERIA	FRANCE	4725
ALGERIA	FRANCE	5358
ALGERIA	FRANCE	5437
ALGERIA	FRANCE	5660
ALGERIA	FRANCE	5713
ALGERIA	FRANCE	5723
ALGERIA	FRANCE	5768
ALGERIA	FRANCE	5792
ALGERIA	FRANCE	5808
ALGERIA	FRANCE	5928
ALGERIA	FRANCE	6009
ALGERIA	FRANCE	6030
ALGERIA	FRANCE	6031
ALGERIA	FRANCE	6081
ALGERIA	FRANCE	6131
ALGERIA	FRANCE	6405
ALGERIA	FRANCE	6426
ALGERIA	FRANCE	6439
ALGERIA	FRANCE	6454
ALGERIA	FRANCE	6500
ALGERIA	FRANCE	6514
ALGERIA	FRANCE	6544
ALGERIA	FRANCE	6576
ALGERIA	FRANCE	6618
ALGERIA	FRANCE	6646
ALGERIA	FRANCE	6672
ALGERIA	FRANCE	6784
ALGERIA	FRANCE	6804
ALGERIA	FRANCE	6868
ALGERIA	FRANCE	6913
ALGERIA	FRANCE	6931
ALGERIA	FRANCE	7003
ALGERIA	FRANCE	7020
ALGERIA	FRANCE	7125
ALGERIA	FRANCE	7183
ALGERIA	FRANCE	7319
ALGERIA	FRANCE	7391
ALGERIA	FRANCE	7393
ALGERIA	FRANCE	7394
ALGERIA	FRANCE	7413
ALGERIA	FRANCE	7417
ALGERIA	FRANCE	7533
ALGERIA	FRANCE	7559
ALGERIA	FRANCE	7628
ALGERIA	FRANCE	7858
ALGERIA	FRANCE	7861
ALGERIA	FRANCE	7894
ALGERIA	FRANCE	7913
ALGERIA	FRANCE	8094
ALGERIA	FRANCE	8202
ALGERIA	FRANCE	8204
ALGERIA	FRANCE	8329
ALGERIA	FRANCE	8333
ALGERIA	FRANCE	8408
ALGERIA	FRANCE	8446
ALGERIA	FRANCE	8475
ALGERIA	FRANCE	8526
ALGERIA	FRANCE	8638
ALGERIA	FRANCE	8690
ALGERIA	FRANCE	8864
ALGERIA	FRANCE	8877
ALGERIA	FRANCE	8887
ALGERIA	FRANCE	8923
ALGERIA	FRANCE	8936
ALGERIA	FRANCE	8944
ALGERIA	FRANCE	9044
ALGERIA	FRANCE	9046
ALGERIA	FRANCE	9086
ALGERIA	FRANCE	9142
ALGERIA	FRANCE	9162
ALGERIA	FRANCE	9199
ALGERIA	FRANCE	9220
ALGERIA	FRANCE	9233
ALGERIA	FRANCE	9249
ALGERIA	FRANCE	9319
ALGERIA	FRANCE	9340
ALGERIA	FRANCE	9382
ALGERIA	FRANCE	9383
ALGERIA	FRANCE	9493
ALGERIA	FRANCE	9501
ALGERIA	FRANCE	9515
ALGERIA	FRANCE	9567
ALGERIA	FRANCE	9589
ALGERIA	FRANCE	9612
ALGERIA	FRANCE	9694
ALGERIA	FRANCE	9698
ALGERIA	FRANCE	9751
ALGERIA	FRANCE	9891
ALGERIA	FRANCE	9920
ALGERIA	FRANCE	9924
ALGERIA	FRANCE	9993
ALGERIA	FRANCE	9995
ARGENTINA	FRANCE	1000
ARGENTINA	FRANCE	1002
ARGENTINA	FRANCE	1006
ARGENTINA	FRANCE	1007
ARGENTINA	FRANCE	1010
ARGENTINA	FRANCE	1011
ARGENTINA	FRANCE	1014
ARGENTINA	FRANCE	1016
ARGENTINA	FRANCE	1021
ARGENTINA	FRANCE	1023
ARGENTINA	FRANCE	1025
ARGENTINA	FRANCE	1031
ARGENTINA	FRANCE	1032
ARGENTINA	FRANCE	1033
ARGENTINA	FRANCE	1036
ARGENTINA	FRANCE	1037
ARGENTINA	FRANCE	1055
ARGENTINA	FRANCE	1057
ARGENTINA	FRANCE	1059
ARGENTINA	FRANCE	1061
ARGENTINA	FRANCE	1064
ARGENTINA	FRANCE	1065
ARGENTINA	FRANCE	1069
ARGENTINA	FRANCE	1074
ARGENTINA	FRANCE	1077
ARGENTINA	FRANCE	1078
ARGENTINA	FRANCE	1094
ARGENTINA	FRANCE	1095
ARGENTINA	FRANCE	1097
ARGENTINA	FRANCE	1100
ARGENTINA	FRANCE	1102
ARGENTINA	FRANCE	1105
ARGENTINA	FRANCE	1107
ARGENTINA	FRANCE	1109
ARGENTINA	FRANCE	1111
ARGENTINA	FRANCE	1117
ARGENTINA	FRANCE	1122
ARGENTINA	FRANCE	1125
ARGENTINA	FRANCE	1127
ARGENTINA	FRANCE	1131
ARGENTINA	FRANCE	1132
ARGENTINA	FRANCE	1151
ARGENTINA	FRANCE	1157
ARGENTINA	FRANCE	1163
ARGENTINA	FRANCE	1164
ARGENTINA	FRANCE	1166
ARGENTINA	FRANCE	1174
ARGENTINA	FRANCE	1178
ARGENTINA	FRANCE	1179
ARGENTINA	FRANCE	1183
ARGENTINA	FRANCE	1190
ARGENTINA	FRANCE	1192
ARGENTINA	FRANCE	1193
ARGENTINA	FRANCE	1194
ARGENTINA	FRANCE	1198
ARGENTINA	FRANCE	1200
ARGENTINA	FRANCE	1201
ARGENTINA	FRANCE	1202
ARGENTINA	FRANCE	1205
ARGENTINA	FRANCE	1212
ARGENTINA	FRANCE	1216
ARGENTINA	FRANCE	1217
ARGENTINA	FRANCE	1218
ARGENTINA	FRANCE	1223
ARGENTINA	FRANCE	1225
ARGENTINA	FRANCE	1227
ARGENTINA	FRANCE	1233
ARGENTINA	FRANCE	1237
ARGENTINA	FRANCE	1238
ARGENTINA	FRANCE	1241
ARGENTINA	FRANCE	1245
ARGENTINA	FRANCE	1246
ARGENTINA	FRANCE	1247
ARGENTINA	FRANCE	1253
ARGENTINA	FRANCE	1256
ARGENTINA	FRANCE	1258
ARGENTINA	FRANCE	1263
ARGENTINA	FRANCE	1265
ARGENTINA	FRANCE	1267
ARGENTINA	FRANCE	1268
ARGENTINA	FRANCE	1270
ARGENTINA	FRANCE	1272
ARGENTINA	FRANCE	1273
ARGENTINA	FRANCE	1277
ARGENTINA	FRANCE	1279
ARGENTINA	FRANCE	1280
ARGENTINA	FRANCE	1281
ARGENTINA	FRANCE	1285
ARGENTINA	FRANCE	1286
ARGENTINA	FRANCE	1289
ARGENTINA	FRANCE	1292
ARGENTINA	FRANCE	1293
ARGENTINA	FRANCE	1297
ARGENTINA	FRANCE	1303
ARGENTINA	FRANCE	1304
ARGENTINA	FRANCE	1305
ARGENTINA	FRANCE	1310
ARGENTINA	FRANCE	1312
ARGENTINA	FRANCE	1316
ARGENTINA	FRANCE	1319
ARGENTINA	FRANCE	1322
ARGENTINA	FRANCE	1323
ARGENTINA	FRANCE	1331
ARGENTINA	FRANCE	1332
ARGENTINA	FRANCE	1333
ARGENTINA	FRANCE	1342
ARGENTINA	FRANCE	1347
ARGENTINA	FRANCE	1349
ARGENTINA	FRANCE	1356
ARGENTINA	FRANCE	1357
ARGENTINA	FRANCE	1361
ARGENTINA	FRANCE	1362
ARGENTINA	FRANCE	1363
ARGENTINA	FRANCE	1365
ARGENTINA	FRANCE	1366
ARGENTINA	FRANCE	1373
ARGENTINA	FRANCE	1374
ARGENTINA	FRANCE	1375
ARGENTINA	FRANCE	1377
ARGENTINA	FRANCE	1379
ARGENTINA	FRANCE	1380
ARGENTINA	FRANCE	1383
ARGENTINA	FRANCE	1384
ARGENTINA	FRANCE	1386
ARGENTINA	FRANCE	1389
ARGENTINA	FRANCE	1391
ARGENTINA	FRANCE	1395
ARGENTINA	FRANCE	1399
ARGENTINA	FRANCE	1400
ARGENTINA	FRANCE	1401
ARGENTINA	FRANCE	1402
ARGENTINA	FRANCE	1405
ARGENTINA	FRANCE	1409
ARGENTINA	FRANCE	1415
ARGENTINA	FRANCE	1419
ARGENTINA	FRANCE	1421
ARGENTINA	FRANCE	1422
ARGENTINA	FRANCE	1423
ARGENTINA	FRANCE	1426
ARGENTINA	FRANCE	1429
ARGENTINA	FRANCE	1431
ARGENTINA	FRANCE	1433
ARGENTINA	FRANCE	1434
ARGENTINA	FRANCE	1438
ARGENTINA	FRANCE	1442
ARGENTINA	FRANCE	1443
ARGENTINA	FRANCE	1444
ARGENTINA	FRANCE	1445
ARGENTINA	FRANCE	1457
ARGENTINA	FRANCE	1458
ARGENTINA	FRANCE	1459
ARGENTINA	FRANCE	1461
ARGENTINA	FRANCE	1464
ARGENTINA	FRANCE	1465
ARGENTINA	FRANCE	1469
ARGENTINA	FRANCE	1474
ARGENTINA	FRANCE	1475
ARGENTINA	FRANCE	1476
ARGENTINA	FRANCE	1477
ARGENTINA	FRANCE	1478
ARGENTINA	FRANCE	1480
ARGENTINA	FRANCE	1484
ARGENTINA	FRANCE	1486
ARGENTINA	FRANCE	1488
ARGENTINA	FRANCE	1493
ARGENTINA	FRANCE	1500
ARGENTINA	FRANCE	1505
ARGENTINA	FRANCE	1508
ARGENTINA	FRANCE	1511
ARGENTINA	FRANCE	1514
ARGENTINA	FRANCE	1518
ARGENTINA	FRANCE	1519
ARGENTINA	FRANCE	1521
ARGENTINA	FRANCE	1522
ARGENTINA	FRANCE	1524
ARGENTINA	FRANCE	1526
ARGENTINA	FRANCE	1527
ARGENTINA	FRANCE	1528
ARGENTINA	FRANCE	1529
ARGENTINA	FRANCE	1536
ARGENTINA	FRANCE	1546
ARGENTINA	FRANCE	1561
ARGENTINA	FRANCE	1566
