7941	Supplier#000007941	Tf7nhtroLcf	34-564-866-9116	1355481.6394000002
229	Supplier#000000229	ycjgLrk,w8DcakfwTS1SO5kVch	24-392-655-8913	1354635.7546
2356	Supplier#000002356	x XVmR1oTh,E8JGOQ8zwgw BGVvgXtuNEgW q4e	29-275-759-6372	1353678.3897999998
9500	Supplier#000009500	vgmapeI1rH4c7tIp8LaTbd	14-577-604-5292	1353201.5586000003
462	Supplier#000000462	Bg,C2gIsljPAG	15-387-146-3147	1352611.4179999996
7499	Supplier#000007499	6 5mk6a8fPyliCLSLh0trLNTOk	29-440-620-5955	1351007.3059999999
6443	Supplier#000006443	0UvLTRsK68fRYmylwHb	29-761-310-8290	1350905.9091000003
8886	Supplier#000008886	554vqNjeDjskG5D1k3OFPzV	19-409-597-5727	1350474.4786
6736	Supplier#000006736	kJsa2l74Y5J u3C QUh21,sGG	29-504-137-3715	1350079.2691999995
9475	Supplier#000009475	VXu9a M8v0EydULIq1j0sp7p3r8AATYn4	26-234-208-8814	1349349.5082999999
1438	Supplier#000001438	qjNivLd5oZDMr1BN62A2uR0cbDgsO,,Sh2	22-243-449-9368	1348194.9520000003
1836	Supplier#000001836	kWStfDtS9Jub24xxLeoFtVzb1Ok9434wN	10-440-314-6740	1347264.9965
4542	Supplier#000004542	NJSbLJDroYG2y1r3rDiKg	13-724-992-7449	1345957.2149999999
9718	Supplier#000009718	TJcCKxiE0v8hVqydfBW8EFuRqNDeKoD	13-817-490-5383	1344816.9736999997
2237	Supplier#000002237	N7GSBC 5tBn9gywu	24-968-977-2270	1344356.6504000002
9946	Supplier#000009946	NRzShyy3ElxPtwgG 8SYQjmHpqMImdYV7e8	14-514-133-1173	1344350.1322
7005	Supplier#000007005	fwpTcZmsMJ9dheVlCf	19-728-987-1492	1344347.3464000002
5381	Supplier#000005381	EnxVlmR3hWpZM	24-780-658-4283	1343922.58
4425	Supplier#000004425	J8gT8YRvlHyxl	33-930-436-9492	1343578.9355
7405	Supplier#000007405	dTwfunl43XW25C94xZtQRbs	21-638-228-1861	1343172.3481000003
3471	Supplier#000003471	NTBnbcz5A 4Hqk7aqCH2lV3xiv39aD,gMf,	17-448-210-2434	1342431.8233999999
885	Supplier#000000885	aJUXiGC6qSAWr0Dl0VBahtF	17-578-639-8695	1342299.6904000004
9969	Supplier#000009969	aGlh8upPi1lh8ZPbbZICU	22-391-956-5759	1341413.7252999998
933	Supplier#000000933	TrYn5zjv6nrT47EwbXi1S,IU	17-446-406-8093	1341329.0323
6901	Supplier#000006901	Q0FjypxZYnPmKIkAlcKS	10-948-853-2796	1341190.9623999998
2968	Supplier#000002968	Ck1lYj8berQBHcC	29-280-937-5732	1341175.2154
6405	Supplier#000006405	CTY5LQAqZJou3U8 ,r,ZT4hg5CllPNrmrfdl	11-943-664-7522	1341044.5105
8785	Supplier#000008785	bIMzqBjaiEgJsgwDF	16-451-960-6232	1340697.3282999997
6489	Supplier#000006489	1O90ndPLcE	31-210-687-7613	1339069.6327
4916	Supplier#000004916	JIWnmlNv2CBQo	25-478-250-8523	1337968.3607
1992	Supplier#000001992	MRwtJAmbv8FskuOV,LbvJhrLaOp8bO	24-551-800-6193	1336960.0339999998
9669	Supplier#000009669	FR7KpOYuSAbzO	34-624-833-3429	1336672.8536
431	Supplier#000000431	WoeV,NINojE6hJjauAdrl5fGcdxX5JUPLnrim	13-269-548-1399	1336544.5435
5490	Supplier#000005490	gQow2jW3p7935m6dVU7gI9yTbwtwgGYjyXW Hzm	23-258-764-5430	1336043.8394000002
932	Supplier#000000932	2Ke5SDwuwZ1y7H2QROIfgQ1d7	20-315-146-6687	1334665.4686
1135	Supplier#000001135	3bXoqoLQxbG,JGz7Wh2NDeULP2gI4kOv97wF8	21-809-107-4714	1334022.0626999994
4001	Supplier#000004001	3M39sZY1XeQXPDRO	23-109-632-6806	1333804.05
1405	Supplier#000001405	te5joWcj1Wsc pi	14-348-753-2527	1331100.7331999997
6988	Supplier#000006988	bSQuWswGiw1oiv9NZuiSjCR5nFq892Hce1	14-474-999-8694	1330700.5687
3694	Supplier#000003694	3FSGtsO1AGTgDX	16-731-341-9923	1328556.8858999999
9460	Supplier#000009460	j4O6xdqHc029jy5iPBgNv3E	13-256-210-9297	1328425.6509999998
6147	Supplier#000006147	ZBR7JPWLlgCKCA3QJ5DcVRaU	21-761-179-7642	1328193.7151999995
1958	Supplier#000001958	bJAZFisYzqSFaspq2XQOVwrEpGgtTe9 1ccU9RJ	13-270-328-6193	1328135.2889
6350	Supplier#000006350	XL9SXQigASK7Zpo7Ot8cS8n93GBlrf 2t	32-648-317-9783	1328122.4867
1456	Supplier#000001456	EZw3KWqv94b1lqocrz5F4XQpoVE	30-154-456-1570	1328105.4449
450	Supplier#000000450	t3hxOMnv5AFdpM4	33-257-936-2585	1326880.4168000002
2981	Supplier#000002981	5HRuYAcKGMcGfSkx0jQS46Fi	29-591-615-9173	1326679.0055999998
2869	Supplier#000002869	JKSU80DiulM05	30-207-987-3948	1325258.89
7483	Supplier#000007483	NYifFQDtYm7ybNBfACN	27-924-602-4011	1325084.7615999999
8498	Supplier#000008498	W 1pxS,3INXAPPn9tlvLG6nWPcHmLgpyH	32-560-835-6989	1324357.1249999998
5812	Supplier#000005812	4KOYQzG9tVYDapYQA8UreS4,T9K0mX,srrTSk	23-116-403-1145	1323278.6968999999
6507	Supplier#000006507	JsvEUIzH1,8UhsmD	32-367-593-1161	1321709.4426999998
4347	Supplier#000004347	lTRDVw40 ,kGre7qp76vmSv0,5	21-432-262-9254	1321009.7074
2917	Supplier#000002917	OLvrZSt7NBNyM6O1u XS686d3XyQ3 XY	30-746-268-6000	1320888.4653
9929	Supplier#000009929	iKDmtUon zqB8VybVsDgeVH,JF	10-140-262-3951	1320514.3845000002
788	Supplier#000000788	jL QLbG475Uszs4 2RxBp4oR	30-377-394-1108	1318604.1139
7231	Supplier#000007231	9eLXfCSdrrsk3n8CfDDth4qwomWktBImEyvR08q	33-994-796-9709	1318384.1669
7904	Supplier#000007904	CROVP3A970tLr lDT	19-199-240-4636	1316829.6992
5875	Supplier#000005875	lK,sYiGzB94hSyHy9xvSZFbVQNCZe2LXZuGbS	13-189-850-2992	1316518.046
971	Supplier#000000971	23XaUVLYuC3tQIPHCuLLgM5UawL	13-380-957-8529	1316484.3780000003
4837	Supplier#000004837	tYHMZS4XlJjzvj34mH2PCoj	31-506-485-5637	1316116.6946999999
8800	Supplier#000008800	mS5Z2UM4R,rK9xh6X25pPWM6Xq9gzo	24-713-468-6101	1315927.1024999998
4851	Supplier#000004851	Rj,x6IgLT7kBL99nqp	13-913-167-7389	1314569.4323
4397	Supplier#000004397	Bn4snYDe,bbYwt9xwsUAh1sIg3OcpcFGI	23-383-919-8740	1313955.5135000001
338	Supplier#000000338	2b6Gj,rSxqeIiAOMquj6c03p GmAzIog BrF05	26-565-914-7207	1313653.232
5892	Supplier#000005892	Xm60l3bJ5dpolwpYVPeVmtAGb5hWUy4UZVp1T	14-685-978-4271	1311901.8184999998
1509	Supplier#000001509	3tq,gpu0XXFIFwNDhULw0s0h	11-279-103-1417	1311057.7022
4994	Supplier#000004994	K4LTyWmFoA3BBrKRWgPUWhhbcENSBzsK	30-729-121-6122	1310056.9223000004
3398	Supplier#000003398	kLslmv lN5GwxZJCebi23v	20-712-803-6493	1309752.7356999998
6961	Supplier#000006961	ctlQlwwwlE15RbfayrBKteB	13-850-330-1316	1309725.5453
477	Supplier#000000477	VtaNKN5Mqui5yh7j2ldd5waf	17-180-144-7991	1307754.0403
7900	Supplier#000007900	B7 7NHK5uwQ7GRYBCiRwgHqjhYYo62cvO6so	22-196-744-1968	1306789.9233
5791	Supplier#000005791	zub2zCV,jhHPPQqi,P2INAjE1zI n66cOEoXFG	29-549-251-5384	1306258.3704000001
2158	Supplier#000002158	VxglnCKPCfx71cz0Lr	34-830-332-8763	1306087.2471000003
5400	Supplier#000005400	EFGyKWf8UXi5bAZMOl1klG96HZJgn3	33-455-823-8128	1305345.1435
5837	Supplier#000005837	rllOlAbECrWmuK7fEhd4u	33-255-799-2064	1305301.1717
3468	Supplier#000003468	uauXeECdlFyj GDUl4b9YScxUAzSWY12uVP Vw B	16-219-806-1236	1303955.81
336	Supplier#000000336	orYe2VXtABdK sUvMCOZ9ZMhBJTPp7W3pffWmjZi	11-866-373-2323	1303154.6299
6638	Supplier#000006638	DwONGWZWPFxc8PO7	10-918-771-1784	1303008.4296
8420	Supplier#000008420	bNMSwRBINnrsNB6I049	27-599-541-3605	1302894.7933999998
8337	Supplier#000008337	2nQZobZMJsnNX41DM8SVyMtxAqxUhSFt	25-620-941-5707	1301729.3058999998
479	Supplier#000000479	tdLkV2Ks0wBP1VlwdnPUxZnWADmxlbmRVE0a6h	28-851-500-5156	1299753.3738999998
9295	Supplier#000009295	pzm3xLVBnSgZbIoR75z2yPamaFuCO3O	20-600-737-5494	1299557.8124
2461	Supplier#000002461	3AxwmIx6iSzuXKNRqSNcSMDS13zWQU	15-442-573-5761	1299308.6065000002
6000	Supplier#000006000	iyk7ceSNxmt	31-542-384-1537	1298868.0122999996
2949	Supplier#000002949	QIodj7qClw1wRvcFUdx04,r9j8	30-223-342-7753	1298651.2006000006
8971	Supplier#000008971	xN5JICikNyR3yJbnGrNDqQm2kmxvV	27-156-524-2156	1298612.5665
9000	Supplier#000009000	b0YEeuzRiGPLrPzAFHBuKiur4sV7Laxu,Iz6NAT	12-908-707-8215	1298252.0916
1961	Supplier#000001961	i5FV1jSc1jj2cpwKaJC	27-330-708-2722	1297501.6375999996
2405	Supplier#000002405	i0gXQmyUex,XBCf9xn	31-791-713-4691	1297216.3231000002
7664	Supplier#000007664	vxDpY eMwmQVAvSzvUu9vL9	24-817-684-7844	1297008.8023
6812	Supplier#000006812	,sghf7YCSXRNwtOcE7fb4yfwKBBU	16-737-258-6577	1296171.8484
2836	Supplier#000002836	L1V j89w21qfT6Tnxjrmr6qzsKj	28-519-616-9647	1295793.282
6468	Supplier#000006468	eskj2YxXsvqnSrFjYwDWD,0CcYS2RpByLH,gA	32-785-783-3793	1294268.8898999998
496	Supplier#000000496	be4auZxyqAgF5ysH3nXWcc7bDsNgdZ	30-810-880-3654	1293795.7593
2481	Supplier#000002481	nLKHUOn2Ml9TOA06Znq9GEMcIlMO2	13-343-133-8820	1292972.1161999998
5882	Supplier#000005882	tyhkI34H9CzUnixln82wW6zy	27-234-815-5699	1292845.1538
9832	Supplier#000009832	pMhEmp70VMlpkPRF35oA,j2omIH	31-247-775-2786	1292448.0463000005
6448	Supplier#000006448	cGjwmT3KeZwzyDfi5navjO	26-320-296-3817	1292360.3206000002
1516	Supplier#000001516	C1SzpVp67oxXWyL7reHB3kJ	18-431-532-9957	1291494.813
5448	Supplier#000005448	H6zDBulJqyBX6	23-795-250-6901	1291420.0157999997
9312	Supplier#000009312	xYgXzgD7aCvbopimsJs62shDxWinWmpHBy,0lh	11-780-379-3162	1291186.9303000001
7444	Supplier#000007444	zaCZ4XLZump7 Pxl	32-970-132-1321	1290252.3583999998
5234	Supplier#000005234	XzbBu2t9BXgMBX5mBbEJPS1A0hOzeXD	26-203-525-1919	1289286.4565000003
9274	Supplier#000009274	Zjra556naQxMVROVPu4riskWQ0zcQHHIVM543L	33-559-738-4113	1288299.8014999998
9843	Supplier#000009843	EeRt5VTXbxQ41z9BapKaBgEU	23-923-281-4515	1288010.1598
5321	Supplier#000005321	uPBUzETr1ILHP1k3niRF	18-380-243-7261	1287930.5247
7994	Supplier#000007994	wi95xMemaeC,Yj,npbYkJeKWd1D	20-779-329-7750	1287340.7467999998
7863	Supplier#000007863	2gfNOSwT2e2AW6nlsT7tg7mS0fU7g	21-550-486-6331	1287052.6166
2412	Supplier#000002412	V1fWqiqXCUUvpEDQ15Cf2yxpv2QHPCDJpD0o8x	16-352-776-3522	1286692.5885
9931	Supplier#000009931	peQYiRFk G0xZKfJ	14-989-166-5782	1286638.7429
839	Supplier#000000839	1fSx9Sv6LraqnVP3u	16-845-687-7291	1286033.0465999998
2428	Supplier#000002428	HFrLq7UzM 7yC8je0I5XxkkIY	23-179-824-5941	1285205.1171000004
1825	Supplier#000001825	0Vn07MtX5Op	21-281-883-5238	1285199.9760999999
5863	Supplier#000005863	qTTgI7ay9JmcaE9UQIOniUxbe	24-169-439-5401	1284739.5948
1733	Supplier#000001733	khvlGwIT6onpM	29-242-518-2857	1284540.8746000002
9884	Supplier#000009884	wMaTkKJ9lFU8dJoSsmXdx	31-831-603-2305	1284480.0363999999
9472	Supplier#000009472	ldLdl2JVJeRBaZ	25-302-813-4531	1284143.8628
2986	Supplier#000002986	ANRiao qNt9h3vyEi	20-957-807-3635	1284089.8036
8982	Supplier#000008982	mDfqeo0DZdIPRWTD38VJkq	16-686-961-5499	1284024.2059999998
